GCF_016748925.1;protein_1524,GCF_016748925.1;protein_1523,GCF_051131785.1;protein_1471,GCF_016757595.1;protein_1553,GCF_016757595.1;protein_1552,GCF_006338415.1;protein_1538,,GCF_006338415.1;protein_1539,GCF_022923775.1;protein_1486
GCF_051131785.1;protein_1472,GCF_016748925.1;protein_1525,GCF_022923775.1;protein_1485,GCF_016757595.1;protein_1554,GCF_006338415.1;protein_1537,,,,
GCF_051131785.1;protein_1473,GCF_016748925.1;protein_1526,GCF_022923775.1;protein_1484,GCF_016757595.1;protein_1555,GCF_006338415.1;protein_1536,,,,
GCF_051131785.1;protein_1474,GCF_016748925.1;protein_1527,GCF_022923775.1;protein_1483,GCF_016757595.1;protein_1556,GCF_006338415.1;protein_1535,,,,
GCF_051131785.1;protein_1475,GCF_016748925.1;protein_1528,GCF_022923775.1;protein_1482,GCF_016757595.1;protein_1557,GCF_006338415.1;protein_1534,,,,
GCF_051131785.1;protein_1476,GCF_016748925.1;protein_1529,GCF_022923775.1;protein_1481,GCF_016757595.1;protein_1558,GCF_006338415.1;protein_1533,,,,
GCF_051131785.1;protein_1477,GCF_016748925.1;protein_1530,GCF_022923775.1;protein_1480,GCF_016757595.1;protein_1559,GCF_006338415.1;protein_1532,,,,
GCF_051131785.1;protein_1478,GCF_016748925.1;protein_1531,GCF_022923775.1;protein_1479,GCF_016757595.1;protein_1560,GCF_006338415.1;protein_1531,,,,
GCF_051131785.1;protein_1479,GCF_016748925.1;protein_1532,GCF_022923775.1;protein_1478,GCF_016757595.1;protein_1561,GCF_006338415.1;protein_1530,,,,
GCF_051131785.1;protein_148,GCF_016748925.1;protein_42,GCF_022923775.1;protein_155,GCF_016757595.1;protein_42,GCF_006338415.1;protein_1469,,,,
GCF_051131785.1;protein_1480,GCF_016748925.1;protein_1533,GCF_022923775.1;protein_1477,GCF_016757595.1;protein_1562,GCF_006338415.1;protein_1529,,,,
GCF_051131785.1;protein_1481,GCF_016748925.1;protein_1534,GCF_022923775.1;protein_1476,GCF_016757595.1;protein_1563,GCF_006338415.1;protein_1528,,,,
GCF_051131785.1;protein_1482,GCF_016748925.1;protein_1535,GCF_022923775.1;protein_1475,GCF_016757595.1;protein_1564,GCF_006338415.1;protein_1527,,,,
GCF_051131785.1;protein_1483,GCF_016748925.1;protein_1536,GCF_022923775.1;protein_1474,GCF_016757595.1;protein_1565,GCF_006338415.1;protein_1526,,,,
GCF_051131785.1;protein_1484,GCF_016748925.1;protein_1537,GCF_022923775.1;protein_1473,GCF_016757595.1;protein_1566,GCF_006338415.1;protein_1525,,,,
GCF_051131785.1;protein_1485,GCF_016748925.1;protein_1538,GCF_022923775.1;protein_1472,GCF_016757595.1;protein_1567,GCF_006338415.1;protein_1524,,,,
GCF_051131785.1;protein_1486,GCF_016748925.1;protein_1539,GCF_022923775.1;protein_1471,GCF_016757595.1;protein_1568,GCF_006338415.1;protein_1523,,,,
GCF_051131785.1;protein_1487,GCF_016748925.1;protein_1540,GCF_022923775.1;protein_1470,GCF_016757595.1;protein_1569,GCF_006338415.1;protein_1522,,,,
GCF_051131785.1;protein_1488,GCF_016748925.1;protein_1541,GCF_022923775.1;protein_1469,GCF_016757595.1;protein_1570,GCF_006338415.1;protein_1521,,,,
GCF_051131785.1;protein_1489,GCF_016748925.1;protein_1542,GCF_022923775.1;protein_1468,GCF_016757595.1;protein_1571,GCF_006338415.1;protein_1520,,,,
GCF_051131785.1;protein_1490,GCF_016748925.1;protein_1543,GCF_022923775.1;protein_1467,GCF_016757595.1;protein_1572,GCF_006338415.1;protein_1519,,,,
GCF_051131785.1;protein_1491,GCF_016748925.1;protein_1544,GCF_022923775.1;protein_1466,GCF_016757595.1;protein_1573,GCF_006338415.1;protein_1518,,,,
GCF_051131785.1;protein_1492,GCF_016748925.1;protein_1545,GCF_022923775.1;protein_1465,GCF_016757595.1;protein_1574,GCF_006338415.1;protein_1517,,,,
GCF_051131785.1;protein_1493,GCF_016748925.1;protein_1546,GCF_022923775.1;protein_1464,GCF_016757595.1;protein_1575,GCF_006338415.1;protein_1516,,,,
GCF_051131785.1;protein_1494,GCF_016748925.1;protein_1515,GCF_022923775.1;protein_1495,GCF_016757595.1;protein_1543,GCF_006338415.1;protein_1550,,,,
GCF_051131785.1;protein_1495,GCF_016748925.1;protein_1514,GCF_022923775.1;protein_1496,GCF_016757595.1;protein_1542,GCF_006338415.1;protein_1551,,,,
GCF_051131785.1;protein_1496,GCF_016748925.1;protein_1513,GCF_022923775.1;protein_1497,GCF_016757595.1;protein_1541,GCF_006338415.1;protein_1552,,,,
GCF_051131785.1;protein_1497,GCF_016748925.1;protein_1512,GCF_022923775.1;protein_1498,GCF_016757595.1;protein_1540,GCF_006338415.1;protein_1553,,,,
GCF_051131785.1;protein_1498,,GCF_022923775.1;protein_1499,GCF_016757595.1;protein_1539,GCF_006338415.1;protein_1554,,,,
GCF_051131785.1;protein_1499,GCF_016748925.1;protein_1510,GCF_022923775.1;protein_1500,GCF_016757595.1;protein_1538,GCF_006338415.1;protein_1555,,,,
GCF_051131785.1;protein_15,GCF_016748925.1;protein_1446,GCF_022923775.1;protein_16,GCF_016757595.1;protein_1477,GCF_006338415.1;protein_18,,,,
GCF_051131785.1;protein_150,GCF_016748925.1;protein_1297,GCF_022923775.1;protein_157,GCF_016757595.1;protein_1291,GCF_006338415.1;protein_123,,,,
GCF_051131785.1;protein_1500,GCF_016748925.1;protein_1509,GCF_022923775.1;protein_1501,GCF_016757595.1;protein_1537,GCF_006338415.1;protein_1556,,,,
GCF_051131785.1;protein_1501,GCF_016748925.1;protein_1508,GCF_022923775.1;protein_1502,GCF_016757595.1;protein_1536,GCF_006338415.1;protein_1557,,,,
GCF_051131785.1;protein_1502,GCF_016748925.1;protein_1507,GCF_022923775.1;protein_1503,GCF_016757595.1;protein_1535,GCF_006338415.1;protein_1558,,,,
GCF_051131785.1;protein_1503,GCF_016748925.1;protein_1506,GCF_022923775.1;protein_1504,GCF_016757595.1;protein_1534,GCF_006338415.1;protein_1559,,,,
GCF_051131785.1;protein_1504,GCF_016748925.1;protein_1505,GCF_022923775.1;protein_1505,GCF_016757595.1;protein_1533,GCF_006338415.1;protein_1560,,,,
GCF_051131785.1;protein_1505,GCF_016748925.1;protein_1504,GCF_022923775.1;protein_1506,GCF_016757595.1;protein_1532,GCF_006338415.1;protein_1561,,,,
GCF_051131785.1;protein_1506,GCF_016748925.1;protein_1503,GCF_022923775.1;protein_1507,GCF_016757595.1;protein_1531,GCF_006338415.1;protein_1562,,,,
GCF_051131785.1;protein_1507,GCF_016748925.1;protein_1502,GCF_022923775.1;protein_1508,GCF_016757595.1;protein_1530,,,,,
GCF_051131785.1;protein_1508,GCF_016748925.1;protein_1501,GCF_022923775.1;protein_1509,GCF_016757595.1;protein_1529,GCF_006338415.1;protein_1564,,,,
GCF_051131785.1;protein_1509,GCF_016748925.1;protein_1500,GCF_022923775.1;protein_1510,,GCF_006338415.1;protein_1565,,,,
GCF_051131785.1;protein_151,GCF_016748925.1;protein_1296,GCF_022923775.1;protein_158,GCF_016757595.1;protein_1290,GCF_006338415.1;protein_124,,,,
GCF_051131785.1;protein_1510,GCF_016748925.1;protein_1499,GCF_022923775.1;protein_1511,GCF_016757595.1;protein_1527,GCF_006338415.1;protein_1566,,,,
GCF_051131785.1;protein_1511,GCF_016748925.1;protein_1498,GCF_022923775.1;protein_1512,GCF_016757595.1;protein_1526,GCF_006338415.1;protein_1567,,,,
GCF_051131785.1;protein_1513,GCF_016748925.1;protein_1496,GCF_022923775.1;protein_1515,GCF_016757595.1;protein_1520,GCF_006338415.1;protein_1568,,,,
GCF_051131785.1;protein_1514,GCF_016748925.1;protein_1495,GCF_022923775.1;protein_1516,GCF_016757595.1;protein_1519,GCF_006338415.1;protein_1569,,,,
GCF_051131785.1;protein_1515,GCF_016748925.1;protein_1494,GCF_022923775.1;protein_1517,GCF_016757595.1;protein_1518,GCF_006338415.1;protein_1570,,,,
GCF_051131785.1;protein_1516,GCF_016748925.1;protein_1493,GCF_022923775.1;protein_1518,GCF_016757595.1;protein_1517,GCF_006338415.1;protein_1571,,,,
GCF_051131785.1;protein_1517,GCF_016748925.1;protein_1492,GCF_022923775.1;protein_1519,GCF_016757595.1;protein_1516,GCF_006338415.1;protein_1572,,,,
GCF_051131785.1;protein_1518,GCF_016748925.1;protein_1491,GCF_022923775.1;protein_1520,GCF_016757595.1;protein_1515,GCF_006338415.1;protein_1573,,,,
GCF_051131785.1;protein_152,GCF_016748925.1;protein_1295,GCF_022923775.1;protein_159,GCF_016757595.1;protein_1289,GCF_006338415.1;protein_125,,,,
GCF_051131785.1;protein_1520,GCF_016748925.1;protein_1487,GCF_022923775.1;protein_1525,GCF_016757595.1;protein_1509,GCF_006338415.1;protein_1575,,,,
GCF_051131785.1;protein_1521,GCF_016748925.1;protein_1486,GCF_022923775.1;protein_1526,GCF_016757595.1;protein_1508,GCF_006338415.1;protein_1576,,,,
GCF_051131785.1;protein_1522,GCF_016748925.1;protein_1485,GCF_022923775.1;protein_1527,GCF_016757595.1;protein_1507,GCF_006338415.1;protein_1577,,,,
GCF_051131785.1;protein_1523,GCF_016748925.1;protein_1484,GCF_022923775.1;protein_1528,GCF_016757595.1;protein_1506,GCF_006338415.1;protein_1578,,,,
GCF_051131785.1;protein_1524,GCF_016748925.1;protein_1483,GCF_022923775.1;protein_1529,GCF_016757595.1;protein_1505,GCF_006338415.1;protein_1579,,,,
GCF_051131785.1;protein_1526,GCF_016748925.1;protein_1481,GCF_022923775.1;protein_1531,GCF_016757595.1;protein_1503,GCF_006338415.1;protein_1581,,,,
GCF_051131785.1;protein_1527,,GCF_022923775.1;protein_1532,,,,,,
GCF_051131785.1;protein_1528,GCF_016748925.1;protein_1480,GCF_022923775.1;protein_1533,GCF_016757595.1;protein_1502,GCF_006338415.1;protein_1582,,,,
GCF_051131785.1;protein_1529,GCF_016748925.1;protein_1479,GCF_022923775.1;protein_1534,GCF_016757595.1;protein_1501,GCF_006338415.1;protein_1583,,,,
GCF_051131785.1;protein_153,GCF_016748925.1;protein_1294,GCF_022923775.1;protein_160,GCF_016757595.1;protein_1288,GCF_006338415.1;protein_126,,,,
GCF_051131785.1;protein_1530,GCF_016748925.1;protein_1478,GCF_022923775.1;protein_1535,GCF_016757595.1;protein_1500,GCF_006338415.1;protein_1584,,,,
GCF_051131785.1;protein_1531,GCF_016748925.1;protein_1477,GCF_022923775.1;protein_1536,GCF_016757595.1;protein_1499,GCF_006338415.1;protein_1585,,,,
GCF_051131785.1;protein_1532,GCF_016748925.1;protein_1476,GCF_022923775.1;protein_1537,GCF_016757595.1;protein_1498,GCF_006338415.1;protein_1586,,,,
GCF_051131785.1;protein_1534,,GCF_022923775.1;protein_1538,,,,,,
GCF_051131785.1;protein_1535,GCF_016748925.1;protein_1473,GCF_022923775.1;protein_1539,GCF_016757595.1;protein_1495,GCF_006338415.1;protein_1589,,,,
GCF_051131785.1;protein_1536,GCF_016748925.1;protein_1472,GCF_022923775.1;protein_1540,GCF_016757595.1;protein_1494,GCF_006338415.1;protein_1590,,,,
GCF_051131785.1;protein_1537,GCF_016748925.1;protein_1471,GCF_022923775.1;protein_1541,GCF_016757595.1;protein_1493,GCF_006338415.1;protein_1591,,,,
GCF_051131785.1;protein_1538,GCF_016748925.1;protein_1470,GCF_022923775.1;protein_1542,GCF_016757595.1;protein_1492,GCF_006338415.1;protein_1592,,,,
GCF_051131785.1;protein_154,GCF_016748925.1;protein_1293,GCF_022923775.1;protein_161,GCF_016757595.1;protein_1287,GCF_006338415.1;protein_127,,,,
GCF_051131785.1;protein_155,GCF_016748925.1;protein_1292,GCF_022923775.1;protein_162,GCF_016757595.1;protein_1286,GCF_006338415.1;protein_128,,,,
GCF_051131785.1;protein_156,GCF_016748925.1;protein_1291,GCF_022923775.1;protein_163,GCF_016757595.1;protein_1285,GCF_006338415.1;protein_129,,,,
GCF_051131785.1;protein_157,GCF_016748925.1;protein_1290,GCF_022923775.1;protein_164,GCF_016757595.1;protein_1283,GCF_006338415.1;protein_130,,,,
GCF_051131785.1;protein_158,GCF_016748925.1;protein_1289,GCF_022923775.1;protein_165,GCF_016757595.1;protein_1282,GCF_006338415.1;protein_131,,,,
GCF_051131785.1;protein_159,GCF_016748925.1;protein_1288,GCF_022923775.1;protein_166,GCF_016757595.1;protein_1281,GCF_006338415.1;protein_132,,,,
GCF_051131785.1;protein_16,GCF_016748925.1;protein_1445,GCF_022923775.1;protein_17,GCF_016757595.1;protein_1476,GCF_006338415.1;protein_19,,,,
GCF_051131785.1;protein_160,GCF_016748925.1;protein_1287,GCF_022923775.1;protein_167,GCF_016757595.1;protein_1280,GCF_006338415.1;protein_133,,,,
GCF_051131785.1;protein_161,GCF_016748925.1;protein_1286,GCF_022923775.1;protein_168,GCF_016757595.1;protein_1279,GCF_006338415.1;protein_134,,,,
GCF_051131785.1;protein_162,GCF_016748925.1;protein_1285,GCF_022923775.1;protein_169,GCF_016757595.1;protein_1278,GCF_006338415.1;protein_135,,,,
GCF_051131785.1;protein_163,GCF_016748925.1;protein_1284,GCF_022923775.1;protein_170,GCF_016757595.1;protein_1277,GCF_006338415.1;protein_136,,,,
GCF_051131785.1;protein_164,GCF_016748925.1;protein_1283,GCF_022923775.1;protein_171,GCF_016757595.1;protein_1276,GCF_006338415.1;protein_137,,,,
GCF_051131785.1;protein_165,GCF_016748925.1;protein_1282,GCF_022923775.1;protein_172,GCF_016757595.1;protein_1275,GCF_006338415.1;protein_138,,,,
,GCF_051131785.1;protein_166,GCF_016748925.1;protein_1281,GCF_006338415.1;protein_139,,,,,
GCF_051131785.1;protein_167,GCF_016748925.1;protein_1280,GCF_022923775.1;protein_174,GCF_016757595.1;protein_1273,GCF_006338415.1;protein_140,,,,
GCF_051131785.1;protein_168,GCF_016748925.1;protein_1279,GCF_022923775.1;protein_175,GCF_016757595.1;protein_1272,GCF_006338415.1;protein_141,,,,
GCF_051131785.1;protein_169,GCF_016748925.1;protein_1278,GCF_022923775.1;protein_176,GCF_016757595.1;protein_1271,GCF_006338415.1;protein_142,,,,
GCF_051131785.1;protein_17,GCF_016748925.1;protein_1444,GCF_022923775.1;protein_18,GCF_016757595.1;protein_1475,GCF_006338415.1;protein_20,,,,
GCF_051131785.1;protein_170,GCF_016748925.1;protein_1277,GCF_022923775.1;protein_177,GCF_016757595.1;protein_1270,GCF_006338415.1;protein_143,,,,
GCF_051131785.1;protein_171,GCF_016748925.1;protein_1276,GCF_022923775.1;protein_178,GCF_016757595.1;protein_1269,GCF_006338415.1;protein_144,,,,
GCF_051131785.1;protein_172,GCF_016748925.1;protein_1275,GCF_022923775.1;protein_179,GCF_016757595.1;protein_1268,GCF_006338415.1;protein_145,,,,
GCF_051131785.1;protein_173,GCF_016748925.1;protein_1274,GCF_022923775.1;protein_180,GCF_016757595.1;protein_1267,GCF_006338415.1;protein_146,,,,
GCF_051131785.1;protein_174,GCF_016748925.1;protein_1273,GCF_022923775.1;protein_181,GCF_016757595.1;protein_1266,GCF_006338415.1;protein_147,,,,
GCF_051131785.1;protein_175,GCF_016748925.1;protein_1272,GCF_022923775.1;protein_182,GCF_016757595.1;protein_1265,GCF_006338415.1;protein_148,,,,
GCF_051131785.1;protein_176,GCF_016748925.1;protein_1271,GCF_022923775.1;protein_183,GCF_016757595.1;protein_1264,GCF_006338415.1;protein_149,,,,
GCF_051131785.1;protein_177,GCF_016748925.1;protein_1270,GCF_022923775.1;protein_184,GCF_016757595.1;protein_1263,GCF_006338415.1;protein_150,,,,
GCF_051131785.1;protein_178,GCF_016748925.1;protein_1269,GCF_022923775.1;protein_185,GCF_016757595.1;protein_1262,GCF_006338415.1;protein_151,,,,
GCF_051131785.1;protein_179,GCF_016748925.1;protein_1268,GCF_022923775.1;protein_186,GCF_016757595.1;protein_1261,GCF_006338415.1;protein_152,,,,
GCF_051131785.1;protein_18,GCF_016748925.1;protein_1443,GCF_022923775.1;protein_19,GCF_016757595.1;protein_1474,GCF_006338415.1;protein_21,,,,
GCF_051131785.1;protein_180,GCF_016748925.1;protein_1267,GCF_022923775.1;protein_187,GCF_016757595.1;protein_1260,GCF_006338415.1;protein_153,,,,
GCF_051131785.1;protein_181,GCF_016748925.1;protein_1266,GCF_022923775.1;protein_188,GCF_016757595.1;protein_1259,GCF_006338415.1;protein_154,,,,
GCF_051131785.1;protein_182,GCF_016748925.1;protein_1265,GCF_022923775.1;protein_189,GCF_016757595.1;protein_1258,GCF_006338415.1;protein_155,,,,
GCF_051131785.1;protein_183,GCF_016748925.1;protein_1264,GCF_022923775.1;protein_190,GCF_016757595.1;protein_1257,GCF_006338415.1;protein_156,,,,
GCF_051131785.1;protein_184,GCF_016748925.1;protein_1263,GCF_022923775.1;protein_191,GCF_016757595.1;protein_1256,GCF_006338415.1;protein_157,,,,
GCF_051131785.1;protein_185,GCF_016748925.1;protein_1262,GCF_022923775.1;protein_192,GCF_016757595.1;protein_1255,GCF_006338415.1;protein_158,,,,
GCF_051131785.1;protein_186,GCF_016748925.1;protein_1261,GCF_022923775.1;protein_193,GCF_016757595.1;protein_1254,GCF_006338415.1;protein_159,,,,
GCF_051131785.1;protein_187,GCF_016748925.1;protein_1260,GCF_022923775.1;protein_194,GCF_016757595.1;protein_1253,GCF_006338415.1;protein_160,,,,
GCF_051131785.1;protein_188,GCF_016748925.1;protein_1259,GCF_022923775.1;protein_195,GCF_016757595.1;protein_1252,GCF_006338415.1;protein_161,,,,
GCF_051131785.1;protein_189,GCF_016748925.1;protein_1258,GCF_022923775.1;protein_196,GCF_016757595.1;protein_1251,GCF_006338415.1;protein_162,,,,
GCF_051131785.1;protein_19,GCF_016748925.1;protein_1442,GCF_022923775.1;protein_20,GCF_016757595.1;protein_1473,GCF_006338415.1;protein_22,,,,
GCF_051131785.1;protein_190,GCF_016748925.1;protein_1257,GCF_022923775.1;protein_197,GCF_016757595.1;protein_1250,GCF_006338415.1;protein_163,,,,
GCF_051131785.1;protein_191,GCF_016748925.1;protein_1256,GCF_022923775.1;protein_198,GCF_016757595.1;protein_1249,GCF_006338415.1;protein_164,,,,
GCF_051131785.1;protein_192,GCF_016748925.1;protein_1255,GCF_022923775.1;protein_199,GCF_016757595.1;protein_1248,GCF_006338415.1;protein_165,,,,
GCF_051131785.1;protein_193,GCF_016748925.1;protein_1254,GCF_022923775.1;protein_200,GCF_016757595.1;protein_1247,GCF_006338415.1;protein_166,,,,
GCF_051131785.1;protein_194,GCF_016748925.1;protein_1253,GCF_022923775.1;protein_201,GCF_016757595.1;protein_1246,GCF_006338415.1;protein_167,,,,
GCF_051131785.1;protein_195,GCF_016748925.1;protein_1252,GCF_022923775.1;protein_202,GCF_016757595.1;protein_1245,GCF_006338415.1;protein_168,,,,
GCF_051131785.1;protein_196,GCF_016748925.1;protein_1251,GCF_022923775.1;protein_203,GCF_016757595.1;protein_1244,GCF_006338415.1;protein_169,,,,
GCF_051131785.1;protein_197,GCF_016748925.1;protein_1250,GCF_022923775.1;protein_204,GCF_016757595.1;protein_1243,GCF_006338415.1;protein_170,,,,
GCF_051131785.1;protein_198,GCF_016748925.1;protein_1249,GCF_022923775.1;protein_205,GCF_016757595.1;protein_1242,GCF_006338415.1;protein_171,,,,
GCF_051131785.1;protein_199,GCF_016748925.1;protein_1248,GCF_022923775.1;protein_206,GCF_016757595.1;protein_1241,GCF_006338415.1;protein_172,,,,
GCF_051131785.1;protein_2,GCF_016748925.1;protein_1467,GCF_022923775.1;protein_2,GCF_016757595.1;protein_1489,GCF_006338415.1;protein_2,,,,
GCF_051131785.1;protein_20,GCF_016748925.1;protein_1441,GCF_022923775.1;protein_21,GCF_016757595.1;protein_1472,GCF_006338415.1;protein_23,,,,
GCF_051131785.1;protein_200,GCF_016748925.1;protein_1247,GCF_022923775.1;protein_207,GCF_016757595.1;protein_1240,GCF_006338415.1;protein_173,,,,
GCF_051131785.1;protein_201,GCF_016748925.1;protein_1244,GCF_022923775.1;protein_208,GCF_016757595.1;protein_1239,GCF_006338415.1;protein_176,,,,
GCF_051131785.1;protein_202,GCF_016748925.1;protein_1243,GCF_022923775.1;protein_209,GCF_016757595.1;protein_1238,GCF_006338415.1;protein_177,,,,
GCF_051131785.1;protein_203,GCF_016748925.1;protein_1242,GCF_022923775.1;protein_210,GCF_016757595.1;protein_1237,GCF_006338415.1;protein_178,,,,
GCF_051131785.1;protein_204,GCF_016748925.1;protein_1241,GCF_022923775.1;protein_211,GCF_016757595.1;protein_1236,GCF_006338415.1;protein_179,,,,
GCF_051131785.1;protein_205,GCF_016748925.1;protein_1240,GCF_022923775.1;protein_212,GCF_016757595.1;protein_1235,GCF_006338415.1;protein_180,,,,
GCF_051131785.1;protein_206,GCF_016748925.1;protein_1239,GCF_022923775.1;protein_213,GCF_016757595.1;protein_1234,GCF_006338415.1;protein_181,,,,
GCF_051131785.1;protein_207,GCF_016748925.1;protein_1238,GCF_022923775.1;protein_214,GCF_016757595.1;protein_1233,GCF_006338415.1;protein_182,,,,
GCF_051131785.1;protein_208,GCF_016748925.1;protein_1237,GCF_022923775.1;protein_215,GCF_016757595.1;protein_1232,GCF_006338415.1;protein_183,,,,
GCF_051131785.1;protein_209,GCF_016748925.1;protein_1236,GCF_022923775.1;protein_216,GCF_016757595.1;protein_1231,GCF_006338415.1;protein_184,,,,
GCF_051131785.1;protein_21,GCF_016748925.1;protein_1440,GCF_022923775.1;protein_22,GCF_016757595.1;protein_1471,GCF_006338415.1;protein_24,,,,
GCF_051131785.1;protein_210,GCF_016748925.1;protein_1235,GCF_022923775.1;protein_217,GCF_016757595.1;protein_1230,GCF_006338415.1;protein_185,,,,
GCF_051131785.1;protein_211,,,,GCF_006338415.1;protein_186,,,,
GCF_051131785.1;protein_212,GCF_016748925.1;protein_1233,GCF_022923775.1;protein_219,GCF_016757595.1;protein_1225,GCF_006338415.1;protein_187,,,,
GCF_051131785.1;protein_213,GCF_016748925.1;protein_1232,GCF_022923775.1;protein_220,GCF_016757595.1;protein_1224,GCF_006338415.1;protein_188,,,,
GCF_051131785.1;protein_214,GCF_016748925.1;protein_1231,GCF_022923775.1;protein_221,GCF_016757595.1;protein_1223,GCF_006338415.1;protein_189,,,,
GCF_051131785.1;protein_215,GCF_016748925.1;protein_1230,GCF_022923775.1;protein_222,GCF_016757595.1;protein_1222,GCF_006338415.1;protein_190,,,,
GCF_051131785.1;protein_216,GCF_016748925.1;protein_1229,GCF_022923775.1;protein_223,GCF_016757595.1;protein_1221,GCF_006338415.1;protein_191,,,,
GCF_051131785.1;protein_217,GCF_016748925.1;protein_1228,GCF_022923775.1;protein_224,GCF_016757595.1;protein_1220,GCF_006338415.1;protein_192,,,,
