GCF_013122035.1;protein_1360,GCF_016755735.1;protein_1204,GCF_022921915.1;protein_264,GCF_010917155.1;protein_1267,GCF_010917675.1;protein_687,GCF_016749215.1;protein_1189,GCF_003939085.1;protein_1193,GCF_000685705.1;protein_329,GCF_000827025.1;protein_1218,GCF_020735805.1;protein_236,,,,,,,
GCF_013122035.1;protein_1361,GCF_016755735.1;protein_1205,GCF_022921915.1;protein_263,GCF_010917155.1;protein_1266,GCF_010917675.1;protein_688,GCF_016749215.1;protein_1190,GCF_003939085.1;protein_1194,GCF_000685705.1;protein_328,GCF_000827025.1;protein_1219,GCF_020735805.1;protein_237,,,,,,,
GCF_013122035.1;protein_1362,GCF_016755735.1;protein_1206,GCF_022921915.1;protein_262,GCF_010917155.1;protein_1265,GCF_010917675.1;protein_689,GCF_016749215.1;protein_1191,GCF_003939085.1;protein_1195,GCF_000685705.1;protein_327,GCF_000827025.1;protein_1220,GCF_020735805.1;protein_238,,,,,,,
GCF_013122035.1;protein_1363,GCF_016755735.1;protein_1207,GCF_022921915.1;protein_261,GCF_010917155.1;protein_1264,GCF_010917675.1;protein_690,GCF_016749215.1;protein_1192,GCF_003939085.1;protein_1196,GCF_000685705.1;protein_326,GCF_000827025.1;protein_1221,GCF_020735805.1;protein_239,,,,,,,
GCF_013122035.1;protein_1364,GCF_016755735.1;protein_1208,GCF_022921915.1;protein_260,GCF_010917155.1;protein_1263,GCF_010917675.1;protein_691,GCF_016749215.1;protein_1193,GCF_003939085.1;protein_1197,GCF_000685705.1;protein_325,GCF_000827025.1;protein_1222,GCF_020735805.1;protein_240,,,,,,,
GCF_013122035.1;protein_1365,GCF_016755735.1;protein_1209,GCF_022921915.1;protein_259,GCF_010917155.1;protein_1262,GCF_010917675.1;protein_692,GCF_016749215.1;protein_1194,GCF_003939085.1;protein_1198,GCF_000685705.1;protein_324,GCF_000827025.1;protein_1223,GCF_020735805.1;protein_241,,,,,,,
GCF_013122035.1;protein_1366,GCF_016755735.1;protein_1210,GCF_022921915.1;protein_258,GCF_010917155.1;protein_1261,GCF_010917675.1;protein_693,GCF_016749215.1;protein_1195,GCF_003939085.1;protein_1199,GCF_000685705.1;protein_323,GCF_000827025.1;protein_1224,GCF_020735805.1;protein_242,,,,,,,
GCF_013122035.1;protein_1367,GCF_016755735.1;protein_1211,GCF_022921915.1;protein_257,GCF_010917155.1;protein_1260,GCF_010917675.1;protein_694,GCF_016749215.1;protein_1196,GCF_003939085.1;protein_1200,GCF_000685705.1;protein_322,GCF_000827025.1;protein_1225,GCF_020735805.1;protein_243,,,,,,,
GCF_013122035.1;protein_1368,GCF_016755735.1;protein_1212,GCF_022921915.1;protein_256,GCF_010917155.1;protein_1259,GCF_010917675.1;protein_695,GCF_016749215.1;protein_1197,GCF_003939085.1;protein_1201,GCF_000685705.1;protein_321,GCF_000827025.1;protein_1226,GCF_020735805.1;protein_244,,,,,,,
GCF_013122035.1;protein_1369,GCF_016755735.1;protein_1213,GCF_022921915.1;protein_255,GCF_010917155.1;protein_1258,GCF_010917675.1;protein_696,GCF_016749215.1;protein_1198,GCF_003939085.1;protein_1202,GCF_000685705.1;protein_320,GCF_000827025.1;protein_1227,GCF_020735805.1;protein_245,,,,,,,
GCF_013122035.1;protein_137,GCF_016755735.1;protein_1534,GCF_022921915.1;protein_1498,GCF_010917155.1;protein_265,GCF_010917675.1;protein_206,GCF_016749215.1;protein_1482,GCF_003939085.1;protein_1485,GCF_000685705.1;protein_1521,GCF_000827025.1;protein_1514,GCF_020735805.1;protein_526,,,,,,,
GCF_013122035.1;protein_1370,GCF_016755735.1;protein_1214,GCF_022921915.1;protein_254,GCF_010917155.1;protein_1257,GCF_010917675.1;protein_697,GCF_016749215.1;protein_1199,GCF_003939085.1;protein_1203,GCF_000685705.1;protein_319,GCF_000827025.1;protein_1228,GCF_020735805.1;protein_246,,,,,,,
GCF_013122035.1;protein_1371,GCF_016755735.1;protein_1215,GCF_022921915.1;protein_253,GCF_010917155.1;protein_1256,GCF_010917675.1;protein_698,GCF_016749215.1;protein_1200,GCF_003939085.1;protein_1204,GCF_000685705.1;protein_318,GCF_000827025.1;protein_1229,GCF_020735805.1;protein_247,,,,,,,
GCF_016755735.1;protein_1216,GCF_003939085.1;protein_1205,GCF_010917155.1;protein_1255,,GCF_013122035.1;protein_1372,GCF_000685705.1;protein_317,GCF_000827025.1;protein_1230,GCF_020735805.1;protein_248,GCF_010917675.1;protein_699,GCF_022921915.1;protein_252,GCF_016749215.1;protein_1201,,,,,,
GCF_013122035.1;protein_1373,GCF_016755735.1;protein_1217,GCF_022921915.1;protein_251,GCF_010917155.1;protein_1254,GCF_010917675.1;protein_700,GCF_016749215.1;protein_1202,GCF_003939085.1;protein_1206,GCF_000685705.1;protein_316,GCF_000827025.1;protein_1231,GCF_020735805.1;protein_249,,,,,,,
GCF_013122035.1;protein_1374,GCF_016755735.1;protein_1218,GCF_022921915.1;protein_250,GCF_010917155.1;protein_1253,GCF_010917675.1;protein_701,GCF_016749215.1;protein_1203,GCF_003939085.1;protein_1207,GCF_000685705.1;protein_315,GCF_000827025.1;protein_1232,GCF_020735805.1;protein_250,,,,,,,
GCF_013122035.1;protein_1375,GCF_016755735.1;protein_1219,GCF_022921915.1;protein_249,GCF_010917155.1;protein_1252,GCF_010917675.1;protein_702,GCF_016749215.1;protein_1204,GCF_003939085.1;protein_1208,GCF_000685705.1;protein_314,GCF_000827025.1;protein_1233,GCF_020735805.1;protein_251,,,,,,,
GCF_013122035.1;protein_1376,GCF_016755735.1;protein_1220,GCF_022921915.1;protein_248,GCF_010917155.1;protein_1251,GCF_010917675.1;protein_703,GCF_016749215.1;protein_1205,GCF_003939085.1;protein_1209,GCF_000685705.1;protein_313,GCF_000827025.1;protein_1234,GCF_020735805.1;protein_252,,,,,,,
GCF_013122035.1;protein_1377,GCF_016755735.1;protein_1221,GCF_022921915.1;protein_247,GCF_010917155.1;protein_1250,GCF_010917675.1;protein_704,GCF_016749215.1;protein_1206,GCF_003939085.1;protein_1210,GCF_000685705.1;protein_312,GCF_000827025.1;protein_1235,GCF_020735805.1;protein_253,,,,,,,
GCF_013122035.1;protein_1378,GCF_016755735.1;protein_1222,GCF_022921915.1;protein_246,GCF_010917155.1;protein_1249,GCF_010917675.1;protein_705,GCF_016749215.1;protein_1207,GCF_003939085.1;protein_1211,GCF_000685705.1;protein_311,GCF_000827025.1;protein_1236,GCF_020735805.1;protein_254,,,,,,,
GCF_013122035.1;protein_1379,GCF_016755735.1;protein_1223,GCF_022921915.1;protein_245,GCF_010917155.1;protein_1248,GCF_010917675.1;protein_706,GCF_016749215.1;protein_1208,GCF_003939085.1;protein_1212,GCF_000685705.1;protein_310,GCF_000827025.1;protein_1237,GCF_020735805.1;protein_255,,,,,,,
GCF_013122035.1;protein_138,GCF_016755735.1;protein_1533,GCF_022921915.1;protein_1499,GCF_010917155.1;protein_266,GCF_010917675.1;protein_207,GCF_016749215.1;protein_1481,GCF_003939085.1;protein_1486,GCF_000685705.1;protein_1520,GCF_000827025.1;protein_1515,GCF_020735805.1;protein_527,,,,,,,
GCF_013122035.1;protein_1380,GCF_016755735.1;protein_1224,GCF_022921915.1;protein_244,GCF_010917155.1;protein_1247,GCF_010917675.1;protein_707,GCF_016749215.1;protein_1209,GCF_003939085.1;protein_1213,GCF_000685705.1;protein_309,GCF_000827025.1;protein_1238,GCF_020735805.1;protein_256,,,,,,,
GCF_013122035.1;protein_1381,GCF_016755735.1;protein_1225,GCF_022921915.1;protein_243,GCF_010917155.1;protein_1246,GCF_010917675.1;protein_708,GCF_016749215.1;protein_1210,GCF_003939085.1;protein_1214,GCF_000685705.1;protein_308,GCF_000827025.1;protein_1239,GCF_020735805.1;protein_257,,,,,,,
GCF_013122035.1;protein_1385,GCF_016755735.1;protein_1228,,,,,GCF_003939085.1;protein_1231,,,GCF_020735805.1;protein_259,,,,,,,
GCF_013122035.1;protein_1386,GCF_016755735.1;protein_1229,GCF_022921915.1;protein_241,GCF_010917155.1;protein_1244,GCF_010917675.1;protein_712,GCF_016749215.1;protein_1213,GCF_003939085.1;protein_1230,GCF_000685705.1;protein_306,GCF_000827025.1;protein_1241,GCF_020735805.1;protein_260,,,,,,,
GCF_013122035.1;protein_1387,GCF_016755735.1;protein_1230,GCF_022921915.1;protein_240,GCF_010917155.1;protein_1243,GCF_010917675.1;protein_713,GCF_016749215.1;protein_1214,GCF_003939085.1;protein_1229,GCF_000685705.1;protein_305,GCF_000827025.1;protein_1242,GCF_020735805.1;protein_261,,,,,,,
GCF_013122035.1;protein_1388,GCF_016755735.1;protein_1231,GCF_022921915.1;protein_239,GCF_010917155.1;protein_1242,GCF_010917675.1;protein_714,GCF_016749215.1;protein_1215,GCF_003939085.1;protein_1228,GCF_000685705.1;protein_304,GCF_000827025.1;protein_1243,GCF_020735805.1;protein_262,,,,,,,
GCF_013122035.1;protein_1389,GCF_016755735.1;protein_1232,GCF_022921915.1;protein_238,GCF_010917155.1;protein_1241,GCF_010917675.1;protein_715,GCF_016749215.1;protein_1216,GCF_003939085.1;protein_1227,GCF_000685705.1;protein_303,GCF_000827025.1;protein_1244,GCF_020735805.1;protein_263,,,,,,,
GCF_013122035.1;protein_139,GCF_016755735.1;protein_1532,GCF_022921915.1;protein_1500,GCF_010917155.1;protein_267,GCF_010917675.1;protein_208,GCF_016749215.1;protein_1480,GCF_003939085.1;protein_1487,GCF_000685705.1;protein_1519,GCF_000827025.1;protein_1516,GCF_020735805.1;protein_528,,,,,,,
GCF_013122035.1;protein_1390,GCF_016755735.1;protein_1233,GCF_022921915.1;protein_237,GCF_010917155.1;protein_1240,GCF_010917675.1;protein_716,GCF_016749215.1;protein_1217,GCF_003939085.1;protein_1226,GCF_000685705.1;protein_302,GCF_000827025.1;protein_1245,GCF_020735805.1;protein_264,,,,,,,
GCF_013122035.1;protein_1391,GCF_016755735.1;protein_1234,GCF_022921915.1;protein_236,GCF_010917155.1;protein_1239,GCF_010917675.1;protein_717,GCF_016749215.1;protein_1218,GCF_003939085.1;protein_1225,GCF_000685705.1;protein_301,GCF_000827025.1;protein_1246,GCF_020735805.1;protein_265,,,,,,,
GCF_013122035.1;protein_1392,,,,,,,,GCF_000827025.1;protein_1247,,,,,,,,
GCF_013122035.1;protein_1393,,,,,,,GCF_000685705.1;protein_300,GCF_000827025.1;protein_1248,GCF_020735805.1;protein_273,,,,,,,
GCF_013122035.1;protein_1394,GCF_016755735.1;protein_1235,GCF_022921915.1;protein_235,GCF_010917155.1;protein_1238,GCF_010917675.1;protein_719,GCF_016749215.1;protein_1220,GCF_003939085.1;protein_1224,GCF_000685705.1;protein_299,GCF_000827025.1;protein_1249,GCF_020735805.1;protein_274,,,,,,,
GCF_013122035.1;protein_1395,GCF_016755735.1;protein_1236,GCF_022921915.1;protein_234,GCF_010917155.1;protein_1237,GCF_010917675.1;protein_720,GCF_016749215.1;protein_1221,GCF_003939085.1;protein_1223,GCF_000685705.1;protein_298,GCF_000827025.1;protein_1250,GCF_020735805.1;protein_275,,,,,,,
GCF_013122035.1;protein_1396,GCF_016755735.1;protein_1237,GCF_022921915.1;protein_233,GCF_010917155.1;protein_1236,GCF_010917675.1;protein_721,GCF_016749215.1;protein_1222,GCF_003939085.1;protein_1222,GCF_000685705.1;protein_297,GCF_000827025.1;protein_1251,GCF_020735805.1;protein_276,,,,,,,
GCF_013122035.1;protein_1397,GCF_016755735.1;protein_1238,GCF_022921915.1;protein_232,GCF_010917155.1;protein_1235,GCF_010917675.1;protein_722,GCF_016749215.1;protein_1223,GCF_003939085.1;protein_1221,GCF_000685705.1;protein_296,GCF_000827025.1;protein_1252,GCF_020735805.1;protein_277,,,,,,,
GCF_020735805.1;protein_1214,GCF_022921915.1;protein_762,,GCF_016749215.1;protein_1224,GCF_010917675.1;protein_1033,GCF_000685705.1;protein_940,GCF_016755735.1;protein_700,GCF_013122035.1;protein_828,GCF_010917675.1;protein_1035,GCF_003939085.1;protein_1220,GCF_000827025.1;protein_1253,GCF_013122035.1;protein_1398,,,,,
GCF_010917675.1;protein_724,GCF_010917675.1;protein_1032,GCF_016749215.1;protein_1225,GCF_016755735.1;protein_701,,GCF_022921915.1;protein_761,GCF_013122035.1;protein_1399,GCF_000685705.1;protein_941,GCF_003939085.1;protein_675,GCF_003939085.1;protein_1219,GCF_000685705.1;protein_939,GCF_010917155.1;protein_1533,GCF_022921915.1;protein_759,GCF_010917675.1;protein_1034,GCF_013122035.1;protein_829,GCF_016749215.1;protein_740,GCF_020735805.1;protein_1213
GCF_013122035.1;protein_14,GCF_016755735.1;protein_1478,GCF_022921915.1;protein_14,GCF_010917155.1;protein_922,GCF_010917675.1;protein_924,GCF_016749215.1;protein_1430,GCF_003939085.1;protein_1398,GCF_000685705.1;protein_1470,GCF_000827025.1;protein_1481,GCF_020735805.1;protein_478,,,,,,,
GCF_013122035.1;protein_140,GCF_016755735.1;protein_1531,GCF_022921915.1;protein_1501,GCF_010917155.1;protein_268,GCF_010917675.1;protein_209,GCF_016749215.1;protein_1479,GCF_003939085.1;protein_1488,GCF_000685705.1;protein_1518,GCF_000827025.1;protein_1517,GCF_020735805.1;protein_529,,,,,,,
GCF_013122035.1;protein_1400,GCF_016755735.1;protein_1239,GCF_022921915.1;protein_231,GCF_010917155.1;protein_1352,GCF_010917675.1;protein_725,GCF_016749215.1;protein_1226,GCF_003939085.1;protein_1218,GCF_000685705.1;protein_295,GCF_000827025.1;protein_1255,GCF_020735805.1;protein_278,,,,,,,
GCF_013122035.1;protein_1401,GCF_016755735.1;protein_1240,GCF_022921915.1;protein_230,GCF_010917155.1;protein_1351,GCF_010917675.1;protein_726,GCF_016749215.1;protein_1227,GCF_003939085.1;protein_1217,GCF_000685705.1;protein_294,GCF_000827025.1;protein_1256,GCF_020735805.1;protein_279,,,,,,,
GCF_013122035.1;protein_1402,GCF_016755735.1;protein_1241,GCF_022921915.1;protein_229,GCF_010917155.1;protein_1350,GCF_010917675.1;protein_728,GCF_016749215.1;protein_1228,GCF_003939085.1;protein_1232,GCF_000685705.1;protein_293,GCF_000827025.1;protein_1257,GCF_020735805.1;protein_280,,,,,,,
GCF_013122035.1;protein_1403,GCF_016755735.1;protein_1242,GCF_022921915.1;protein_228,GCF_010917155.1;protein_1349,GCF_010917675.1;protein_729,GCF_016749215.1;protein_1229,GCF_003939085.1;protein_1233,GCF_000685705.1;protein_292,GCF_000827025.1;protein_1258,GCF_020735805.1;protein_281,,,,,,,
GCF_013122035.1;protein_1404,GCF_016755735.1;protein_1243,GCF_022921915.1;protein_227,GCF_010917155.1;protein_1348,GCF_010917675.1;protein_730,GCF_016749215.1;protein_1230,GCF_003939085.1;protein_1234,GCF_000685705.1;protein_291,GCF_000827025.1;protein_1259,GCF_020735805.1;protein_282,,,,,,,
GCF_013122035.1;protein_1405,GCF_016755735.1;protein_1244,GCF_022921915.1;protein_226,GCF_010917155.1;protein_1347,GCF_010917675.1;protein_731,GCF_016749215.1;protein_1231,GCF_003939085.1;protein_1235,GCF_000685705.1;protein_290,GCF_000827025.1;protein_1260,GCF_020735805.1;protein_283,,,,,,,
GCF_013122035.1;protein_1406,GCF_016755735.1;protein_1245,GCF_022921915.1;protein_225,GCF_010917155.1;protein_1346,GCF_010917675.1;protein_732,GCF_016749215.1;protein_1232,GCF_003939085.1;protein_1236,GCF_000685705.1;protein_289,GCF_000827025.1;protein_1261,GCF_020735805.1;protein_284,,,,,,,
GCF_013122035.1;protein_1407,GCF_016755735.1;protein_1246,GCF_022921915.1;protein_224,GCF_010917155.1;protein_1345,GCF_010917675.1;protein_733,GCF_016749215.1;protein_1233,GCF_003939085.1;protein_1237,GCF_000685705.1;protein_288,GCF_000827025.1;protein_1262,GCF_020735805.1;protein_285,,,,,,,
GCF_013122035.1;protein_1408,GCF_016755735.1;protein_1247,GCF_022921915.1;protein_223,GCF_010917155.1;protein_1344,GCF_010917675.1;protein_734,GCF_016749215.1;protein_1234,GCF_003939085.1;protein_1238,GCF_000685705.1;protein_287,GCF_000827025.1;protein_1263,GCF_020735805.1;protein_286,,,,,,,
GCF_013122035.1;protein_1409,GCF_016755735.1;protein_1248,GCF_022921915.1;protein_222,GCF_010917155.1;protein_1343,GCF_010917675.1;protein_735,GCF_016749215.1;protein_1235,GCF_003939085.1;protein_1239,GCF_000685705.1;protein_286,GCF_000827025.1;protein_1264,GCF_020735805.1;protein_287,,,,,,,
GCF_013122035.1;protein_141,GCF_016755735.1;protein_1530,GCF_022921915.1;protein_1502,GCF_010917155.1;protein_269,GCF_010917675.1;protein_210,GCF_016749215.1;protein_1478,GCF_003939085.1;protein_1489,GCF_000685705.1;protein_1517,GCF_000827025.1;protein_1518,GCF_020735805.1;protein_530,,,,,,,
GCF_013122035.1;protein_1410,GCF_016755735.1;protein_1249,GCF_022921915.1;protein_221,GCF_010917155.1;protein_1342,GCF_010917675.1;protein_736,GCF_016749215.1;protein_1236,GCF_003939085.1;protein_1240,GCF_000685705.1;protein_285,GCF_000827025.1;protein_1265,GCF_020735805.1;protein_288,,,,,,,
GCF_013122035.1;protein_1411,GCF_016755735.1;protein_1250,GCF_022921915.1;protein_220,GCF_010917155.1;protein_1341,GCF_010917675.1;protein_737,GCF_016749215.1;protein_1237,GCF_003939085.1;protein_1241,GCF_000685705.1;protein_284,GCF_000827025.1;protein_1266,GCF_020735805.1;protein_289,,,,,,,
GCF_013122035.1;protein_1412,GCF_016755735.1;protein_1251,GCF_022921915.1;protein_219,GCF_010917155.1;protein_1340,GCF_010917675.1;protein_738,GCF_016749215.1;protein_1238,GCF_003939085.1;protein_1242,GCF_000685705.1;protein_283,GCF_000827025.1;protein_1267,GCF_020735805.1;protein_290,,,,,,,
GCF_013122035.1;protein_1413,GCF_016755735.1;protein_1252,GCF_022921915.1;protein_218,GCF_010917155.1;protein_1339,GCF_010917675.1;protein_739,GCF_016749215.1;protein_1239,GCF_003939085.1;protein_1243,GCF_000685705.1;protein_282,GCF_000827025.1;protein_1268,GCF_020735805.1;protein_291,,,,,,,
GCF_013122035.1;protein_1414,GCF_016755735.1;protein_1253,GCF_022921915.1;protein_217,GCF_010917155.1;protein_1338,GCF_010917675.1;protein_740,GCF_016749215.1;protein_1240,GCF_003939085.1;protein_1244,GCF_000685705.1;protein_281,GCF_000827025.1;protein_1269,GCF_020735805.1;protein_292,,,,,,,
GCF_013122035.1;protein_1415,GCF_016755735.1;protein_1254,GCF_022921915.1;protein_216,GCF_010917155.1;protein_1337,GCF_010917675.1;protein_741,GCF_016749215.1;protein_1241,GCF_003939085.1;protein_1245,GCF_000685705.1;protein_280,GCF_000827025.1;protein_1270,GCF_020735805.1;protein_293,,,,,,,
GCF_013122035.1;protein_1416,GCF_016755735.1;protein_1255,GCF_022921915.1;protein_215,GCF_010917155.1;protein_1336,GCF_010917675.1;protein_742,GCF_016749215.1;protein_1242,GCF_003939085.1;protein_1246,GCF_000685705.1;protein_279,GCF_000827025.1;protein_1271,GCF_020735805.1;protein_294,,,,,,,
GCF_013122035.1;protein_1417,GCF_016755735.1;protein_1256,GCF_022921915.1;protein_214,GCF_010917155.1;protein_1335,GCF_010917675.1;protein_743,GCF_016749215.1;protein_1243,GCF_003939085.1;protein_1247,GCF_000685705.1;protein_278,GCF_000827025.1;protein_1272,GCF_020735805.1;protein_295,,,,,,,
GCF_013122035.1;protein_1418,GCF_016755735.1;protein_1257,GCF_022921915.1;protein_213,GCF_010917155.1;protein_1334,GCF_010917675.1;protein_744,GCF_016749215.1;protein_1244,GCF_003939085.1;protein_1248,GCF_000685705.1;protein_277,GCF_000827025.1;protein_1273,GCF_020735805.1;protein_296,,,,,,,
GCF_013122035.1;protein_1419,GCF_016755735.1;protein_1258,GCF_022921915.1;protein_212,GCF_010917155.1;protein_1333,GCF_010917675.1;protein_745,GCF_016749215.1;protein_1245,GCF_003939085.1;protein_1249,GCF_000685705.1;protein_276,GCF_000827025.1;protein_1274,GCF_020735805.1;protein_297,,,,,,,
GCF_013122035.1;protein_142,,,GCF_010917155.1;protein_270,GCF_010917675.1;protein_211,GCF_016749215.1;protein_1477,GCF_003939085.1;protein_1490,GCF_000685705.1;protein_1516,GCF_000827025.1;protein_1519,GCF_020735805.1;protein_531,,,,,,,
GCF_013122035.1;protein_1420,GCF_016755735.1;protein_1259,GCF_022921915.1;protein_211,GCF_010917155.1;protein_1332,GCF_010917675.1;protein_746,GCF_016749215.1;protein_1246,GCF_003939085.1;protein_1250,GCF_000685705.1;protein_275,GCF_000827025.1;protein_1275,GCF_020735805.1;protein_298,,,,,,,
GCF_013122035.1;protein_1421,GCF_016755735.1;protein_1260,GCF_022921915.1;protein_210,GCF_010917155.1;protein_1331,GCF_010917675.1;protein_747,GCF_016749215.1;protein_1247,GCF_003939085.1;protein_1251,GCF_000685705.1;protein_274,GCF_000827025.1;protein_1276,GCF_020735805.1;protein_299,,,,,,,
GCF_013122035.1;protein_1422,GCF_016755735.1;protein_1261,GCF_022921915.1;protein_209,GCF_010917155.1;protein_1330,GCF_010917675.1;protein_748,GCF_016749215.1;protein_1248,GCF_003939085.1;protein_1252,GCF_000685705.1;protein_273,GCF_000827025.1;protein_1277,GCF_020735805.1;protein_300,,,,,,,
GCF_013122035.1;protein_1423,GCF_016755735.1;protein_1262,GCF_022921915.1;protein_208,GCF_010917155.1;protein_1329,GCF_010917675.1;protein_749,GCF_016749215.1;protein_1249,GCF_003939085.1;protein_1253,GCF_000685705.1;protein_272,GCF_000827025.1;protein_1278,GCF_020735805.1;protein_301,,,,,,,
GCF_013122035.1;protein_1424,GCF_016755735.1;protein_1263,GCF_022921915.1;protein_207,GCF_010917155.1;protein_1328,GCF_010917675.1;protein_750,GCF_016749215.1;protein_1250,GCF_003939085.1;protein_1254,GCF_000685705.1;protein_271,GCF_000827025.1;protein_1279,GCF_020735805.1;protein_302,,,,,,,
GCF_013122035.1;protein_1425,GCF_016755735.1;protein_1264,GCF_022921915.1;protein_206,GCF_010917155.1;protein_1327,GCF_010917675.1;protein_751,GCF_016749215.1;protein_1251,GCF_003939085.1;protein_1255,GCF_000685705.1;protein_270,GCF_000827025.1;protein_1280,GCF_020735805.1;protein_303,,,,,,,
