GCF_006337745.1;protein_1508,GCF_016749335.1;protein_1520,GCF_030062605.1;protein_152,GCF_003636855.2;protein_258,GCF_007836855.1;protein_1500,,,,,
GCF_006337745.1;protein_1509,GCF_016749335.1;protein_1519,GCF_030062605.1;protein_151,GCF_003636855.2;protein_259,GCF_007836855.1;protein_1501,,,,,
GCF_006337745.1;protein_151,GCF_016749335.1;protein_1317,GCF_030062605.1;protein_1002,GCF_003636855.2;protein_489,GCF_007836855.1;protein_1416,,,,,
GCF_006337745.1;protein_1510,GCF_016749335.1;protein_1518,GCF_030062605.1;protein_150,GCF_003636855.2;protein_260,GCF_007836855.1;protein_1502,,,,,
GCF_006337745.1;protein_1511,GCF_016749335.1;protein_1517,GCF_030062605.1;protein_149,GCF_003636855.2;protein_261,GCF_007836855.1;protein_1503,,,,,
GCF_006337745.1;protein_1512,GCF_016749335.1;protein_1516,GCF_030062605.1;protein_148,GCF_003636855.2;protein_262,GCF_007836855.1;protein_1504,,,,,
GCF_006337745.1;protein_1513,GCF_016749335.1;protein_1515,GCF_030062605.1;protein_147,GCF_003636855.2;protein_263,GCF_007836855.1;protein_1505,,,,,
GCF_006337745.1;protein_1514,GCF_016749335.1;protein_1514,GCF_030062605.1;protein_146,GCF_003636855.2;protein_264,GCF_007836855.1;protein_1506,,,,,
GCF_006337745.1;protein_1515,GCF_016749335.1;protein_1513,GCF_030062605.1;protein_145,GCF_003636855.2;protein_265,GCF_007836855.1;protein_1507,,,,,
GCF_006337745.1;protein_1516,GCF_016749335.1;protein_1512,GCF_030062605.1;protein_144,GCF_003636855.2;protein_266,GCF_007836855.1;protein_1508,,,,,
GCF_006337745.1;protein_1517,GCF_016749335.1;protein_1511,GCF_030062605.1;protein_143,GCF_003636855.2;protein_267,GCF_007836855.1;protein_1509,,,,,
GCF_006337745.1;protein_152,GCF_016749335.1;protein_1316,GCF_030062605.1;protein_1001,GCF_003636855.2;protein_490,GCF_007836855.1;protein_1415,,,,,
GCF_006337745.1;protein_1520,GCF_016749335.1;protein_1508,GCF_030062605.1;protein_140,GCF_003636855.2;protein_270,GCF_007836855.1;protein_1512,,,,,
GCF_006337745.1;protein_1521,GCF_016749335.1;protein_1507,GCF_030062605.1;protein_139,GCF_003636855.2;protein_271,GCF_007836855.1;protein_1513,,,,,
GCF_006337745.1;protein_1522,GCF_016749335.1;protein_1506,GCF_030062605.1;protein_138,GCF_003636855.2;protein_272,GCF_007836855.1;protein_1514,,,,,
GCF_006337745.1;protein_1523,GCF_016749335.1;protein_1505,GCF_030062605.1;protein_137,GCF_003636855.2;protein_273,GCF_007836855.1;protein_1515,,,,,
GCF_006337745.1;protein_1524,GCF_030062605.1;protein_136,GCF_016749335.1;protein_1504,GCF_007836855.1;protein_1516,,GCF_003636855.2;protein_274,,,,
GCF_006337745.1;protein_1525,GCF_016749335.1;protein_1503,GCF_030062605.1;protein_135,GCF_003636855.2;protein_275,GCF_007836855.1;protein_1517,,,,,
GCF_006337745.1;protein_1526,GCF_016749335.1;protein_1484,GCF_030062605.1;protein_115,GCF_003636855.2;protein_276,GCF_007836855.1;protein_1537,,,,,
GCF_006337745.1;protein_1527,GCF_016749335.1;protein_1485,GCF_030062605.1;protein_116,GCF_003636855.2;protein_277,GCF_007836855.1;protein_1536,,,,,
GCF_006337745.1;protein_1528,GCF_016749335.1;protein_1486,GCF_030062605.1;protein_117,GCF_003636855.2;protein_278,GCF_007836855.1;protein_1535,,,,,
GCF_006337745.1;protein_1529,GCF_016749335.1;protein_1487,GCF_030062605.1;protein_118,GCF_003636855.2;protein_279,GCF_007836855.1;protein_1534,,,,,
GCF_006337745.1;protein_153,GCF_016749335.1;protein_1315,GCF_030062605.1;protein_1000,GCF_003636855.2;protein_491,GCF_007836855.1;protein_1414,,,,,
GCF_006337745.1;protein_1530,,GCF_030062605.1;protein_119,,GCF_007836855.1;protein_1533,,,,,
GCF_006337745.1;protein_1531,GCF_016749335.1;protein_1489,GCF_030062605.1;protein_120,GCF_003636855.2;protein_281,GCF_007836855.1;protein_1532,,,,,
GCF_006337745.1;protein_1532,GCF_016749335.1;protein_1490,GCF_030062605.1;protein_121,GCF_003636855.2;protein_282,GCF_007836855.1;protein_1531,,,,,
GCF_006337745.1;protein_1533,GCF_016749335.1;protein_1491,GCF_030062605.1;protein_122,GCF_003636855.2;protein_283,GCF_007836855.1;protein_1530,,,,,
GCF_006337745.1;protein_1534,GCF_016749335.1;protein_1492,GCF_030062605.1;protein_123,GCF_003636855.2;protein_284,GCF_007836855.1;protein_1529,,,,,
GCF_006337745.1;protein_1535,GCF_016749335.1;protein_1493,GCF_030062605.1;protein_124,GCF_003636855.2;protein_285,GCF_007836855.1;protein_1528,,,,,
GCF_006337745.1;protein_1536,GCF_016749335.1;protein_1494,GCF_030062605.1;protein_125,GCF_003636855.2;protein_286,GCF_007836855.1;protein_1527,,,,,
GCF_006337745.1;protein_1537,GCF_016749335.1;protein_1495,GCF_030062605.1;protein_126,GCF_003636855.2;protein_287,GCF_007836855.1;protein_1526,,,,,
GCF_006337745.1;protein_1538,GCF_016749335.1;protein_1496,GCF_030062605.1;protein_127,GCF_003636855.2;protein_288,GCF_007836855.1;protein_1525,,,,,
GCF_006337745.1;protein_1539,,GCF_030062605.1;protein_128,GCF_003636855.2;protein_289,,,,,,
GCF_006337745.1;protein_1540,GCF_016749335.1;protein_1498,GCF_030062605.1;protein_129,GCF_003636855.2;protein_290,GCF_007836855.1;protein_1523,,,,,
GCF_006337745.1;protein_1541,GCF_016749335.1;protein_1499,GCF_030062605.1;protein_130,GCF_003636855.2;protein_291,GCF_007836855.1;protein_1522,,,,,
GCF_006337745.1;protein_1542,GCF_016749335.1;protein_1500,GCF_030062605.1;protein_131,GCF_003636855.2;protein_292,GCF_007836855.1;protein_1521,,,,,
GCF_006337745.1;protein_1543,GCF_016749335.1;protein_1501,GCF_030062605.1;protein_132,GCF_003636855.2;protein_293,GCF_007836855.1;protein_1520,,,,,
GCF_006337745.1;protein_1544,GCF_016749335.1;protein_1483,GCF_030062605.1;protein_114,GCF_003636855.2;protein_294,GCF_007836855.1;protein_1538,,,,,
GCF_006337745.1;protein_1548,GCF_016749335.1;protein_1460,GCF_030062605.1;protein_94,GCF_003636855.2;protein_391,GCF_007836855.1;protein_1558,,,,,
GCF_006337745.1;protein_1549,GCF_016749335.1;protein_1459,GCF_030062605.1;protein_93,GCF_003636855.2;protein_390,GCF_007836855.1;protein_1559,,,,,
GCF_006337745.1;protein_155,,GCF_030062605.1;protein_998,GCF_003636855.2;protein_536,GCF_007836855.1;protein_1412,,,,,
GCF_006337745.1;protein_1550,GCF_016749335.1;protein_1458,GCF_030062605.1;protein_92,GCF_003636855.2;protein_389,GCF_007836855.1;protein_1560,,,,,
GCF_006337745.1;protein_1551,GCF_016749335.1;protein_1457,GCF_030062605.1;protein_91,GCF_003636855.2;protein_388,GCF_007836855.1;protein_1561,,,,,
GCF_006337745.1;protein_159,GCF_016749335.1;protein_1313,GCF_030062605.1;protein_997,GCF_003636855.2;protein_537,GCF_007836855.1;protein_1411,,,,,
GCF_006337745.1;protein_16,GCF_016749335.1;protein_1438,GCF_030062605.1;protein_72,GCF_003636855.2;protein_371,GCF_007836855.1;protein_17,,,,,
GCF_006337745.1;protein_160,GCF_016749335.1;protein_1312,GCF_030062605.1;protein_996,GCF_003636855.2;protein_538,GCF_007836855.1;protein_1410,,,,,
GCF_006337745.1;protein_161,GCF_016749335.1;protein_1311,GCF_030062605.1;protein_995,GCF_003636855.2;protein_539,GCF_007836855.1;protein_1409,,,,,
GCF_006337745.1;protein_162,GCF_016749335.1;protein_1310,GCF_030062605.1;protein_994,GCF_003636855.2;protein_540,GCF_007836855.1;protein_1408,,,,,
GCF_006337745.1;protein_163,GCF_016749335.1;protein_1309,GCF_030062605.1;protein_993,GCF_003636855.2;protein_541,GCF_007836855.1;protein_1407,,,,,
GCF_006337745.1;protein_164,GCF_016749335.1;protein_1308,GCF_030062605.1;protein_992,GCF_003636855.2;protein_542,GCF_007836855.1;protein_1406,,,,,
GCF_006337745.1;protein_165,GCF_016749335.1;protein_1307,GCF_030062605.1;protein_991,GCF_003636855.2;protein_543,GCF_007836855.1;protein_1405,,,,,
GCF_006337745.1;protein_166,GCF_016749335.1;protein_1306,GCF_030062605.1;protein_990,GCF_003636855.2;protein_544,GCF_007836855.1;protein_1404,,,,,
GCF_006337745.1;protein_167,GCF_016749335.1;protein_1305,GCF_030062605.1;protein_989,GCF_003636855.2;protein_545,GCF_007836855.1;protein_1403,,,,,
GCF_006337745.1;protein_168,GCF_016749335.1;protein_1304,GCF_030062605.1;protein_988,GCF_003636855.2;protein_546,GCF_007836855.1;protein_1402,,,,,
GCF_006337745.1;protein_169,GCF_016749335.1;protein_1303,GCF_030062605.1;protein_987,GCF_003636855.2;protein_547,GCF_007836855.1;protein_1401,,,,,
GCF_006337745.1;protein_17,GCF_016749335.1;protein_1437,GCF_030062605.1;protein_71,GCF_003636855.2;protein_370,GCF_007836855.1;protein_18,,,,,
GCF_006337745.1;protein_170,,,GCF_003636855.2;protein_548,GCF_007836855.1;protein_1400,,,,,
GCF_006337745.1;protein_171,,GCF_007836855.1;protein_1399,GCF_003636855.2;protein_549,,,,,,
GCF_006337745.1;protein_172,GCF_016749335.1;protein_1301,GCF_030062605.1;protein_985,,,,,,,
GCF_006337745.1;protein_173,GCF_016749335.1;protein_1300,GCF_030062605.1;protein_984,,,,,,,
GCF_007836855.1;protein_114,GCF_030062605.1;protein_983,GCF_003636855.2;protein_555,,GCF_016749335.1;protein_1299,GCF_006337745.1;protein_174,,,,
GCF_006337745.1;protein_175,GCF_016749335.1;protein_1298,GCF_030062605.1;protein_982,GCF_003636855.2;protein_556,GCF_007836855.1;protein_115,,,,,
GCF_006337745.1;protein_176,GCF_016749335.1;protein_1297,GCF_030062605.1;protein_981,GCF_003636855.2;protein_557,GCF_007836855.1;protein_116,,,,,
GCF_006337745.1;protein_177,GCF_016749335.1;protein_1296,GCF_030062605.1;protein_980,GCF_003636855.2;protein_558,GCF_007836855.1;protein_117,,,,,
GCF_006337745.1;protein_178,GCF_016749335.1;protein_1295,GCF_030062605.1;protein_979,GCF_003636855.2;protein_559,GCF_007836855.1;protein_118,,,,,
GCF_006337745.1;protein_179,GCF_016749335.1;protein_1292,GCF_030062605.1;protein_978,GCF_003636855.2;protein_560,GCF_007836855.1;protein_119,,,,,
GCF_006337745.1;protein_18,GCF_016749335.1;protein_1436,GCF_030062605.1;protein_70,GCF_003636855.2;protein_369,GCF_007836855.1;protein_19,,,,,
GCF_006337745.1;protein_180,GCF_016749335.1;protein_1291,GCF_030062605.1;protein_977,GCF_003636855.2;protein_561,GCF_007836855.1;protein_120,,,,,
GCF_006337745.1;protein_181,GCF_016749335.1;protein_1290,GCF_030062605.1;protein_976,GCF_003636855.2;protein_562,GCF_007836855.1;protein_121,,,,,
GCF_006337745.1;protein_182,GCF_016749335.1;protein_1289,GCF_030062605.1;protein_975,GCF_003636855.2;protein_563,GCF_007836855.1;protein_122,,,,,
GCF_006337745.1;protein_184,GCF_016749335.1;protein_1287,GCF_030062605.1;protein_1371,GCF_003636855.2;protein_565,GCF_007836855.1;protein_124,,,,,
GCF_006337745.1;protein_185,GCF_016749335.1;protein_1286,GCF_030062605.1;protein_1370,GCF_003636855.2;protein_566,GCF_007836855.1;protein_125,,,,,
GCF_006337745.1;protein_186,GCF_016749335.1;protein_1285,GCF_030062605.1;protein_1369,GCF_003636855.2;protein_567,GCF_007836855.1;protein_126,,,,,
GCF_006337745.1;protein_187,GCF_016749335.1;protein_1284,GCF_030062605.1;protein_1368,GCF_003636855.2;protein_568,GCF_007836855.1;protein_127,,,,,
GCF_006337745.1;protein_188,GCF_016749335.1;protein_1283,GCF_030062605.1;protein_1367,GCF_003636855.2;protein_569,GCF_007836855.1;protein_128,,,,,
GCF_006337745.1;protein_189,GCF_016749335.1;protein_1282,GCF_030062605.1;protein_1366,GCF_003636855.2;protein_570,GCF_007836855.1;protein_129,,,,,
GCF_006337745.1;protein_19,GCF_016749335.1;protein_1435,GCF_030062605.1;protein_69,GCF_003636855.2;protein_368,GCF_007836855.1;protein_20,,,,,
GCF_006337745.1;protein_190,GCF_016749335.1;protein_1281,GCF_030062605.1;protein_1365,GCF_003636855.2;protein_571,GCF_007836855.1;protein_130,,,,,
GCF_006337745.1;protein_191,GCF_016749335.1;protein_1280,GCF_030062605.1;protein_1364,,,,,,,
GCF_006337745.1;protein_192,GCF_016749335.1;protein_1279,GCF_030062605.1;protein_1363,GCF_003636855.2;protein_572,GCF_007836855.1;protein_131,,,,,
GCF_006337745.1;protein_193,GCF_016749335.1;protein_1278,GCF_030062605.1;protein_1362,GCF_003636855.2;protein_573,GCF_007836855.1;protein_132,,,,,
GCF_006337745.1;protein_194,GCF_016749335.1;protein_1277,GCF_030062605.1;protein_1361,GCF_003636855.2;protein_574,GCF_007836855.1;protein_133,,,,,
GCF_006337745.1;protein_195,GCF_016749335.1;protein_1276,GCF_030062605.1;protein_1360,GCF_003636855.2;protein_575,GCF_007836855.1;protein_134,,,,,
GCF_006337745.1;protein_196,GCF_016749335.1;protein_1275,GCF_030062605.1;protein_1359,GCF_003636855.2;protein_576,GCF_007836855.1;protein_135,,,,,
GCF_006337745.1;protein_197,GCF_016749335.1;protein_1274,GCF_030062605.1;protein_1358,GCF_003636855.2;protein_577,GCF_007836855.1;protein_136,,,,,
GCF_006337745.1;protein_198,GCF_016749335.1;protein_1273,GCF_030062605.1;protein_1357,GCF_003636855.2;protein_578,GCF_007836855.1;protein_137,,,,,
GCF_006337745.1;protein_199,GCF_016749335.1;protein_1272,GCF_030062605.1;protein_1356,GCF_003636855.2;protein_579,GCF_007836855.1;protein_138,,,,,
GCF_006337745.1;protein_2,GCF_016749335.1;protein_1454,GCF_030062605.1;protein_88,GCF_003636855.2;protein_385,GCF_007836855.1;protein_2,,,,,
GCF_006337745.1;protein_20,GCF_016749335.1;protein_1434,GCF_030062605.1;protein_68,GCF_003636855.2;protein_367,GCF_007836855.1;protein_21,,,,,
GCF_006337745.1;protein_200,GCF_016749335.1;protein_1271,GCF_030062605.1;protein_1355,GCF_003636855.2;protein_580,GCF_007836855.1;protein_139,,,,,
GCF_006337745.1;protein_201,,GCF_030062605.1;protein_1354,,GCF_007836855.1;protein_140,,,,,
GCF_006337745.1;protein_202,GCF_016749335.1;protein_1269,GCF_030062605.1;protein_1353,GCF_003636855.2;protein_581,GCF_007836855.1;protein_141,,,,,
GCF_006337745.1;protein_203,GCF_016749335.1;protein_1268,GCF_030062605.1;protein_1352,GCF_003636855.2;protein_582,GCF_007836855.1;protein_142,,,,,
GCF_006337745.1;protein_204,GCF_016749335.1;protein_1267,GCF_030062605.1;protein_1351,GCF_003636855.2;protein_583,GCF_007836855.1;protein_143,,,,,
GCF_006337745.1;protein_205,GCF_016749335.1;protein_1266,GCF_030062605.1;protein_1350,GCF_003636855.2;protein_584,GCF_007836855.1;protein_144,,,,,
GCF_006337745.1;protein_206,GCF_016749335.1;protein_1265,GCF_030062605.1;protein_1349,GCF_003636855.2;protein_585,GCF_007836855.1;protein_145,,,,,
GCF_006337745.1;protein_207,GCF_016749335.1;protein_1264,GCF_030062605.1;protein_1348,GCF_003636855.2;protein_586,GCF_007836855.1;protein_146,,,,,
GCF_006337745.1;protein_208,GCF_016749335.1;protein_1263,GCF_030062605.1;protein_1347,GCF_003636855.2;protein_587,GCF_007836855.1;protein_147,,,,,
GCF_006337745.1;protein_209,GCF_016749335.1;protein_1262,GCF_030062605.1;protein_1346,GCF_003636855.2;protein_588,GCF_007836855.1;protein_148,,,,,
GCF_006337745.1;protein_21,GCF_016749335.1;protein_1433,GCF_030062605.1;protein_67,GCF_003636855.2;protein_366,GCF_007836855.1;protein_22,,,,,
GCF_006337745.1;protein_210,GCF_016749335.1;protein_1261,GCF_030062605.1;protein_1345,GCF_003636855.2;protein_589,GCF_007836855.1;protein_149,,,,,
GCF_006337745.1;protein_211,GCF_016749335.1;protein_1260,GCF_030062605.1;protein_1344,GCF_003636855.2;protein_590,GCF_007836855.1;protein_150,,,,,
GCF_006337745.1;protein_212,GCF_016749335.1;protein_1259,GCF_030062605.1;protein_1343,GCF_003636855.2;protein_591,GCF_007836855.1;protein_151,,,,,
GCF_006337745.1;protein_213,GCF_016749335.1;protein_1258,GCF_030062605.1;protein_1342,GCF_003636855.2;protein_592,GCF_007836855.1;protein_152,,,,,
GCF_006337745.1;protein_214,GCF_016749335.1;protein_1257,GCF_030062605.1;protein_1341,GCF_003636855.2;protein_593,GCF_007836855.1;protein_153,,,,,
GCF_006337745.1;protein_215,GCF_016749335.1;protein_1256,GCF_030062605.1;protein_1340,GCF_003636855.2;protein_594,GCF_007836855.1;protein_154,,,,,
GCF_006337745.1;protein_216,GCF_016749335.1;protein_1255,GCF_030062605.1;protein_1339,GCF_003636855.2;protein_595,GCF_007836855.1;protein_155,,,,,
GCF_006337745.1;protein_217,GCF_016749335.1;protein_1254,GCF_030062605.1;protein_1338,GCF_003636855.2;protein_596,GCF_007836855.1;protein_156,,,,,
GCF_006337745.1;protein_218,GCF_016749335.1;protein_1253,GCF_030062605.1;protein_1337,GCF_003636855.2;protein_597,GCF_007836855.1;protein_157,,,,,
GCF_006337745.1;protein_219,GCF_016749335.1;protein_1252,GCF_030062605.1;protein_1336,GCF_003636855.2;protein_598,GCF_007836855.1;protein_158,,,,,
GCF_006337745.1;protein_22,GCF_016749335.1;protein_1432,GCF_030062605.1;protein_66,GCF_003636855.2;protein_365,GCF_007836855.1;protein_23,,,,,
GCF_006337745.1;protein_220,GCF_016749335.1;protein_1251,GCF_030062605.1;protein_1335,GCF_003636855.2;protein_599,GCF_007836855.1;protein_159,,,,,
GCF_006337745.1;protein_221,GCF_016749335.1;protein_1250,GCF_030062605.1;protein_1334,GCF_003636855.2;protein_600,GCF_007836855.1;protein_160,,,,,
GCF_006337745.1;protein_222,GCF_016749335.1;protein_1249,GCF_030062605.1;protein_1333,GCF_003636855.2;protein_601,GCF_007836855.1;protein_161,,,,,
GCF_006337745.1;protein_223,GCF_016749335.1;protein_1248,GCF_030062605.1;protein_1332,GCF_003636855.2;protein_602,GCF_007836855.1;protein_162,,,,,
GCF_006337745.1;protein_224,GCF_016749335.1;protein_1247,GCF_030062605.1;protein_1331,GCF_003636855.2;protein_603,GCF_007836855.1;protein_163,,,,,
GCF_006337745.1;protein_225,GCF_016749335.1;protein_1246,GCF_030062605.1;protein_1330,GCF_003636855.2;protein_604,GCF_007836855.1;protein_164,,,,,
GCF_006337745.1;protein_226,GCF_016749335.1;protein_1245,GCF_030062605.1;protein_1329,GCF_003636855.2;protein_605,GCF_007836855.1;protein_165,,,,,
GCF_006337745.1;protein_227,GCF_016749335.1;protein_1244,GCF_030062605.1;protein_1328,GCF_003636855.2;protein_606,GCF_007836855.1;protein_166,,,,,
GCF_006337745.1;protein_228,GCF_016749335.1;protein_1243,GCF_030062605.1;protein_1327,GCF_003636855.2;protein_607,GCF_007836855.1;protein_167,,,,,
GCF_006337745.1;protein_229,GCF_016749335.1;protein_1242,GCF_030062605.1;protein_1326,GCF_003636855.2;protein_608,GCF_007836855.1;protein_168,,,,,
GCF_006337745.1;protein_23,GCF_016749335.1;protein_1431,GCF_030062605.1;protein_65,GCF_003636855.2;protein_364,GCF_007836855.1;protein_24,,,,,
GCF_006337745.1;protein_230,GCF_016749335.1;protein_1241,GCF_030062605.1;protein_1325,GCF_003636855.2;protein_609,GCF_007836855.1;protein_169,,,,,
GCF_006337745.1;protein_231,GCF_016749335.1;protein_1240,GCF_030062605.1;protein_1324,GCF_003636855.2;protein_610,GCF_007836855.1;protein_170,,,,,
GCF_006337745.1;protein_232,GCF_016749335.1;protein_1239,GCF_030062605.1;protein_1323,GCF_003636855.2;protein_611,GCF_007836855.1;protein_171,,,,,
GCF_006337745.1;protein_233,GCF_016749335.1;protein_1238,GCF_030062605.1;protein_1322,GCF_003636855.2;protein_612,GCF_007836855.1;protein_172,,,,,
GCF_006337745.1;protein_234,GCF_016749335.1;protein_1237,GCF_030062605.1;protein_1321,GCF_003636855.2;protein_628,GCF_007836855.1;protein_173,,,,,
GCF_006337745.1;protein_235,GCF_016749335.1;protein_1236,GCF_030062605.1;protein_1320,GCF_003636855.2;protein_627,GCF_007836855.1;protein_174,,,,,
GCF_003636855.2;protein_626,GCF_006337745.1;protein_838,GCF_016749335.1;protein_683,GCF_030062605.1;protein_1554,GCF_003636855.2;protein_1164,GCF_007836855.1;protein_801,,GCF_006337745.1;protein_236,GCF_016749335.1;protein_1235,GCF_007836855.1;protein_175
GCF_006337745.1;protein_238,GCF_016749335.1;protein_1233,GCF_030062605.1;protein_1224,GCF_003636855.2;protein_624,GCF_007836855.1;protein_177,,,,,
GCF_006337745.1;protein_239,GCF_016749335.1;protein_1232,GCF_030062605.1;protein_1223,GCF_003636855.2;protein_623,GCF_007836855.1;protein_178,,,,,
GCF_006337745.1;protein_24,GCF_016749335.1;protein_1430,GCF_030062605.1;protein_64,GCF_003636855.2;protein_363,GCF_007836855.1;protein_25,,,,,
GCF_006337745.1;protein_240,GCF_016749335.1;protein_1231,GCF_030062605.1;protein_1222,GCF_003636855.2;protein_622,GCF_007836855.1;protein_179,,,,,
GCF_006337745.1;protein_241,GCF_016749335.1;protein_1230,GCF_030062605.1;protein_1221,GCF_003636855.2;protein_621,GCF_007836855.1;protein_180,,,,,
GCF_006337745.1;protein_249,GCF_016749335.1;protein_1229,GCF_030062605.1;protein_1220,GCF_003636855.2;protein_620,GCF_007836855.1;protein_181,,,,,
GCF_006337745.1;protein_250,GCF_016749335.1;protein_1228,GCF_030062605.1;protein_1219,GCF_003636855.2;protein_619,GCF_007836855.1;protein_182,,,,,
GCF_006337745.1;protein_251,GCF_016749335.1;protein_1227,GCF_030062605.1;protein_1218,GCF_003636855.2;protein_618,GCF_007836855.1;protein_183,,,,,
GCF_006337745.1;protein_252,GCF_016749335.1;protein_1226,GCF_030062605.1;protein_1217,GCF_003636855.2;protein_617,GCF_007836855.1;protein_184,,,,,
GCF_006337745.1;protein_253,GCF_016749335.1;protein_1225,GCF_030062605.1;protein_1216,GCF_003636855.2;protein_616,GCF_007836855.1;protein_185,,,,,
GCF_006337745.1;protein_254,GCF_016749335.1;protein_1224,GCF_030062605.1;protein_1215,GCF_003636855.2;protein_615,GCF_007836855.1;protein_186,,,,,
GCF_006337745.1;protein_255,GCF_016749335.1;protein_1223,GCF_030062605.1;protein_1213,,,,,,,
